symbol,name,report_period,announcement_date,announcement_title,announcement_url
002648,卫星化学,20240930,2024-10-22,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002648&announcementId=1221451475&orgId=9900021886&announcementTime=2024-10-22
002648,卫星化学,20241231,2025-03-25,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002648&announcementId=1222880198&orgId=9900021886&announcementTime=2025-03-25
002648,卫星化学,20250331,2025-04-25,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002648&announcementId=1223265040&orgId=9900021886&announcementTime=2025-04-25
002648,卫星化学,20250630,2025-08-12,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002648&announcementId=1224444718&orgId=9900021886&announcementTime=2025-08-12
002648,卫星化学,20250930,2025-10-25,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002648&announcementId=1224736931&orgId=9900021886&announcementTime=2025-10-25
002648,卫星化学,20251231,2026-03-24,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002648&announcementId=1225026053&orgId=9900021886&announcementTime=2026-03-24
002648,卫星化学,20260331,2026-04-14,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002648&announcementId=1225098375&orgId=9900021886&announcementTime=2026-04-14
002709,天赐材料,20231231,2024-03-26,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002709&announcementId=1219402767&orgId=9900022986&announcementTime=2024-03-26
002709,天赐材料,20240331,2024-04-27,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002709&announcementId=1219859911&orgId=9900022986&announcementTime=2024-04-27
002709,天赐材料,20240630,2024-08-28,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002709&announcementId=1221003327&orgId=9900022986&announcementTime=2024-08-28
002709,天赐材料,20240930,2024-10-26,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002709&announcementId=1221521673&orgId=9900022986&announcementTime=2024-10-26
002709,天赐材料,20241231,2025-04-15,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002709&announcementId=1223095035&orgId=9900022986&announcementTime=2025-04-15
002709,天赐材料,20250331,2025-04-23,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002709&announcementId=1223212931&orgId=9900022986&announcementTime=2025-04-23
002709,天赐材料,20250630,2025-08-19,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002709&announcementId=1224505434&orgId=9900022986&announcementTime=2025-08-19
002709,天赐材料,20250930,2025-10-31,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002709&announcementId=1224776440&orgId=9900022986&announcementTime=2025-10-31
002709,天赐材料,20251231,2026-03-10,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002709&announcementId=1225002090&orgId=9900022986&announcementTime=2026-03-10
002709,天赐材料,20260331,2026-04-28,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002709&announcementId=1225208714&orgId=9900022986&announcementTime=2026-04-28
002714,牧原股份,20231231,2024-04-27,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002714&announcementId=1219861302&orgId=9900022995&announcementTime=2024-04-27
002714,牧原股份,20240331,2024-04-27,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002714&announcementId=1219861327&orgId=9900022995&announcementTime=2024-04-27
002714,牧原股份,20240630,2024-08-03,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002714&announcementId=1220788951&orgId=9900022995&announcementTime=2024-08-03
002714,牧原股份,20240930,2024-10-30,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002714&announcementId=1221558041&orgId=9900022995&announcementTime=2024-10-30
002714,牧原股份,20241231,2025-03-20,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002714&announcementId=1222845025&orgId=9900022995&announcementTime=2025-03-20
002714,牧原股份,20250331,2025-04-25,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002714&announcementId=1223272850&orgId=9900022995&announcementTime=2025-04-25
002714,牧原股份,20250630,2025-08-21,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002714&announcementId=1224525611&orgId=9900022995&announcementTime=2025-08-21
002714,牧原股份,20250930,2025-10-31,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002714&announcementId=1224777271&orgId=9900022995&announcementTime=2025-10-31
002714,牧原股份,20251231,2026-03-28,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002714&announcementId=1225042507&orgId=9900022995&announcementTime=2026-03-28
002714,牧原股份,20260331,2026-04-22,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002714&announcementId=1225136604&orgId=9900022995&announcementTime=2026-04-22
002736,国信证券,20231231,2024-04-17,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002736&announcementId=1219638359&orgId=9900004734&announcementTime=2024-04-17
002736,国信证券,20240331,2024-04-30,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002736&announcementId=1219911388&orgId=9900004734&announcementTime=2024-04-30
002736,国信证券,20240630,2024-08-24,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002736&announcementId=1220964877&orgId=9900004734&announcementTime=2024-08-24
002736,国信证券,20240930,2024-10-30,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002736&announcementId=1221558948&orgId=9900004734&announcementTime=2024-10-30
002736,国信证券,20241231,2025-04-19,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002736&announcementId=1223150227&orgId=9900004734&announcementTime=2025-04-19
002736,国信证券,20250331,2025-04-30,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002736&announcementId=1223411656&orgId=9900004734&announcementTime=2025-04-30
002736,国信证券,20250630,2025-08-30,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002736&announcementId=1224620875&orgId=9900004734&announcementTime=2025-08-30
002736,国信证券,20250930,2025-10-31,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002736&announcementId=1224776443&orgId=9900004734&announcementTime=2025-10-31
002736,国信证券,20251231,2026-04-18,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002736&announcementId=1225120973&orgId=9900004734&announcementTime=2026-04-18
002736,国信证券,20260331,2026-04-30,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002736&announcementId=1225259083&orgId=9900004734&announcementTime=2026-04-30
002837,英维克,20231231,2024-04-16,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002837&announcementId=1219623801&orgId=9900029666&announcementTime=2024-04-16
002837,英维克,20240331,2024-04-23,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002837&announcementId=1219735293&orgId=9900029666&announcementTime=2024-04-23
002837,英维克,20240630,2024-08-13,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002837&announcementId=1220850451&orgId=9900029666&announcementTime=2024-08-13
002837,英维克,20240930,2024-10-25,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002837&announcementId=1221506533&orgId=9900029666&announcementTime=2024-10-25
002837,英维克,20241231,2025-04-22,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002837&announcementId=1223190847&orgId=9900029666&announcementTime=2025-04-22
002837,英维克,20250331,2025-04-22,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002837&announcementId=1223190833&orgId=9900029666&announcementTime=2025-04-22
002837,英维克,20250630,2025-08-19,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002837&announcementId=1224505163&orgId=9900029666&announcementTime=2025-08-19
002837,英维克,20250930,2025-10-14,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002837&announcementId=1224708054&orgId=9900029666&announcementTime=2025-10-14
002837,英维克,20251231,2026-04-21,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002837&announcementId=1225131813&orgId=9900029666&announcementTime=2026-04-21
002837,英维克,20260331,2026-04-21,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002837&announcementId=1225131821&orgId=9900029666&announcementTime=2026-04-21
002916,深南电路,20231231,2024-03-15,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002916&announcementId=1219307500&orgId=9900022488&announcementTime=2024-03-15
002916,深南电路,20240331,2024-04-16,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002916&announcementId=1219621623&orgId=9900022488&announcementTime=2024-04-16
002916,深南电路,20240630,2024-08-28,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002916&announcementId=1221005673&orgId=9900022488&announcementTime=2024-08-28
002916,深南电路,20240930,2024-10-29,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002916&announcementId=1221541080&orgId=9900022488&announcementTime=2024-10-29
002916,深南电路,20241231,2025-03-13,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002916&announcementId=1222778134&orgId=9900022488&announcementTime=2025-03-13
002916,深南电路,20250331,2025-04-24,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002916&announcementId=1223233811&orgId=9900022488&announcementTime=2025-04-24
002916,深南电路,20250630,2025-08-28,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002916&announcementId=1224596190&orgId=9900022488&announcementTime=2025-08-28
002916,深南电路,20250930,2025-10-30,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002916&announcementId=1224762647&orgId=9900022488&announcementTime=2025-10-30
002916,深南电路,20251231,2026-03-13,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002916&announcementId=1225006760&orgId=9900022488&announcementTime=2026-03-13
002916,深南电路,20260331,2026-04-24,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002916&announcementId=1225163815&orgId=9900022488&announcementTime=2026-04-24
002920,德赛西威,20231231,2024-03-28,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002920&announcementId=1219428492&orgId=9900032987&announcementTime=2024-03-28
002920,德赛西威,20240331,2024-04-19,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002920&announcementId=1219669087&orgId=9900032987&announcementTime=2024-04-19
002920,德赛西威,20240630,2024-08-21,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002920&announcementId=1220926652&orgId=9900032987&announcementTime=2024-08-21
002920,德赛西威,20240930,2024-10-31,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002920&announcementId=1221572862&orgId=9900032987&announcementTime=2024-10-31
002920,德赛西威,20241231,2025-03-15,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002920&announcementId=1222806371&orgId=9900032987&announcementTime=2025-03-15
002920,德赛西威,20250331,2025-04-24,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002920&announcementId=1223238126&orgId=9900032987&announcementTime=2025-04-24
002920,德赛西威,20250630,2025-08-12,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002920&announcementId=1224445080&orgId=9900032987&announcementTime=2025-08-12
002920,德赛西威,20250930,2025-10-28,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002920&announcementId=1224746815&orgId=9900032987&announcementTime=2025-10-28
002920,德赛西威,20251231,2026-03-06,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002920&announcementId=1224998406&orgId=9900032987&announcementTime=2026-03-06
002920,德赛西威,20260331,2026-04-28,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002920&announcementId=1225201023&orgId=9900032987&announcementTime=2026-04-28
002938,鹏鼎控股,20231231,2024-03-30,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002938&announcementId=1219466957&orgId=9900036236&announcementTime=2024-03-30
002938,鹏鼎控股,20240331,2024-04-25,2024年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002938&announcementId=1219796957&orgId=9900036236&announcementTime=2024-04-25
002938,鹏鼎控股,20240630,2024-08-14,2024年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002938&announcementId=1220862512&orgId=9900036236&announcementTime=2024-08-14
002938,鹏鼎控股,20240930,2024-10-31,2024年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002938&announcementId=1221569869&orgId=9900036236&announcementTime=2024-10-31
002938,鹏鼎控股,20241231,2025-04-09,2024年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002938&announcementId=1223032925&orgId=9900036236&announcementTime=2025-04-09
002938,鹏鼎控股,20250331,2025-04-30,2025年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002938&announcementId=1223412391&orgId=9900036236&announcementTime=2025-04-30
002938,鹏鼎控股,20250630,2025-08-13,2025年半年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002938&announcementId=1224462589&orgId=9900036236&announcementTime=2025-08-13
002938,鹏鼎控股,20250930,2025-10-31,2025年三季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002938&announcementId=1224777804&orgId=9900036236&announcementTime=2025-10-31
002938,鹏鼎控股,20251231,2026-03-31,2025年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002938&announcementId=1225062281&orgId=9900036236&announcementTime=2026-03-31
002938,鹏鼎控股,20260331,2026-04-30,2026年一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002938&announcementId=1225257134&orgId=9900036236&announcementTime=2026-04-30
003816,中国广核,20231231,2024-03-28,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=003816&announcementId=1219426693&orgId=9900027002&announcementTime=2024-03-28
003816,中国广核,20240331,2024-04-25,2024年第一季度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=003816&announcementId=1219793037&orgId=9900027002&announcementTime=2024-04-25
